UNIQUE ID CODE ,seasonyear,seasonphase,year,month,day,date_local,time_local,time (UTC),date (UTC),loc id,site name nickname,location,latitude,longitude,Latitude DMS specific,Longitude DMS specific,Latitude DD specific,Longitude DD specific,operator id,ship operator,Vessel Name,secchi depth,euphotic zone (Zeu),secchi,CTD cast,CTD cast file name,Lugol collected (#),Micro processed (Y/N),Microscopy Sample ID,Net + lugol collected (#),Filter collected (#),Genetics_18sv9_Sample ID,d180 isotope,HydroColor,Comments
FP_DI_20211218_1,2021 2022,5,2021,12,18,18/Dec/21,10:34,13:34,2021-12-18,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°43,9'","-62°34,6'",-64.73314,-62.57729,PL,Polar Latitudes,,-999,-999,0,1,,1,N,,,1,ManifestSample_052,,,
FP_PP_20211218_1,2021 2022,5,2021,12,18,18/Dec/21,16:30,19:30,2021-12-18,PP,Portal Point,Portal Point,-64.50200,-61.75600,,,-64.487017,-61.73035,A21,Antarctica21,,11.53,15.62,1,1,208039_20211218_1651.rsk,1,N,,,1,ManifestSample_053,57,,
FP_CI_20211220_1,2021 2022,5,2021,12,20,20/Dec/21,15:40,18:40,2021-12-20,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,A21,Antarctica21,,15,20.32,1,4,"208039_20211220_1619.rsk,208039_20211220_1619.rsk 2,208039_20211220_1628.rsk,208039_20211220_1628.rsk 2",1,N,,,1,ManifestSample_055,59,,
FP_NH_20211220_1,2021 2022,5,2021,12,20,20/Dec/21,10:00,13:00,2021-12-20,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,A21,Antarctica21,,8.4,11.38,1,1,208039_20211220_1017.rsk,1,N,,,1,ManifestSample_054,58,,
FP_CR_20211223_1,2021 2022,5,2021,12,23,23/Dec/21,15:25,18:25,2021-12-23,CR,Carcass Island,Carcass Island,-50.52800,-59.32300,-51° 18.619',-60° 32.514',,,HU,Hurtigruten Expeditions,,7.3,9.89,1,1,208040_20211223_1524.rsk,1,N,,,0,,,,
FP_WH_20211223_1,2021 2022,5,2021,12,23,23/Dec/21,10:45,13:45,2021-12-24,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,,,-64.67137,-62.632381,A21,Antarctica21,,19.03,25.78,1,1,,1,N,,,0,,60,,
FP_SI_20211224_1,2021 2022,5,2021,12,24,24/Dec/21,10:00,13:00,2021-12-24,SI,Saunders Island,Saunders Island,-51.30200,-60.23500,"-51º18,9'","-60º14,7",-51.3025,-60.235278,HU,Hurtigruten Expeditions,,7.5,10.16,1,3,"208039_20211224_1038.rsk,208040_20211224_1018.rsk,208040_20211224_1021.rsk",1,N,,,0,,,,
FP_SI_20211224_2,2021 2022,5,2021,12,24,24/Dec/21,13:48,16:48,2021-12-24,SI,Saunders Island,Saunders Island,-51.30200,-60.23500,"-51º19,1'",-60º14.8',-51.316944,-60.235556,HU,Hurtigruten Expeditions,,8.3,11.24,1,1,208040_20211224_1346.rsk,0,N,,,0,,,,
FP_OH_20211224_1,2021 2022,5,2021,12,24,24/Dec/21,16:06,19:06,2021-12-24,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,-64.664752,-62.047336,A21,Antarctica21,,16.45,22.28,1,1,208039_20211224_1618.rsk,1,N,,,1,ManifestSample_056,61,,
FP_WP_20211225_1,2021 2022,5,2021,12,25,25/Dec/21,10:28,13:28,2021-12-25,WP,New Island. Falkland Islands,West Point,-51.33500,-60.67700,"-51°43,6'","-61°16,24'",-51.732,-61.2735,HU,Hurtigruten Expeditions,,11,14.90,1,1,,1,N,,,0,,,,
FP_DI_20211225_1,2021 2022,5,2021,12,25,25/Dec/21,9:45,12:45,2021-12-25,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,-64.635,-62.537,A21,Antarctica21,,13.9,18.83,1,1,208039_20211225_0952.rsk,1,N,,,1,ManifestSample_057,62,,
FP_PH_20211227_1,2021 2022,5,2021,12,27,27/Dec/21,16:15,19:15,2021-12-27,PH,Base Brown,Paradise Harbour,-64.91200,-62.86200,"-64°53,5'","-62°53,0'",-64.8847,-62.8833,PL,Polar Latitudes,,9.9,13.41,1,1,,1,N,,,1,ManifestSample_059,,,
FP_CI_20211227_1,2021 2022,5,2021,12,27,27/Dec/21,8:19,11:19,2021-12-27,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,"-64º40,7'","-62º37,4'",-64.6783,-62.6233,PL,Polar Latitudes,,9.7,13.14,1,0,,1,N,,,1,ManifestSample_058,,,
FP_DI_20211228_1,2021 2022,5,2021,12,28,28/Dec/21,11:15,14:15,2021-12-28,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°51,01'","63°29,40'",-64.8503,-64.4944,QE,Quixote Expeditions,,-999,-999,0,1,,1,N,,,0,,,,
FP_BB_20211228_1,2021 2022,5,2021,12,28,28/Dec/21,20:30,23:30,2021-12-28,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,,,-64.737065,-62.613191,A21,Antarctica21,,-999,-999,0,2,"208039_20211228_2036.rsk,208039_20211228_2039.rsk",1,N,,,1,ManifestSample_060,63,,
FP_WB_20211229_1,2021 2022,5,2021,12,29,29/Dec/21,9:35,12:35,2021-12-29,WB,Whalers bay,Whalers Bay,-62.98333,-60.56167,"-62°59,03'","-60°33,6'",-62.9832,-60.5617,PL,Polar Latitudes,,4.2,5.69,1,0,,1,N,,,1,ManifestSample_061,,,
FP_HI_20211229_1,2021 2022,5,2021,12,29,29/Dec/21,10:05,13:05,2021-12-29,HI,Heroina,Heroina Island,-63.42300,-54.69200,,,,,A21,Antarctica21,,10.4,14.09,1,1,208039_20211229_1008.rsk,1,N,,,1,ManifestSample_062,64,,
FP_KC_20211231_1,2021 2022,5,2021,12,31,31/Dec/21,15:35,18:35,2021-12-31,KC,Kinnes Cove,Kinnes Cove,-63.31600,-56.46600,,,-63.39367,-54.629825,A21,Antarctica21,,12.52,16.96,1,1,208039_20211231_1543.rsk,1,N,,,1,ManifestSample_063,65,,
FP_MH_20220102_1,2021 2022,5,2022,01,02,2/Jan/22,15:09,18:09,2022-01-02,MH,Mikkelsen Harbour,Mikkelsen Harbour,-63.89600,-60.77600,,,-63.321892,-56.49966,A21,Antarctica21,,12.87,17.43,1,1,208039_20220102_1546.rsk,1,N,,,1,ManifestSample_064,66,,
FP_FB_20220103_1,2021 2022,5,2022,01,03,3/Jan/22,9:00,12:00,2022-01-03,FB,Fournier Bay,Fournier Bay,-64.53300,-63.15000,,,-63.898675,-60.77795,A21,Antarctica21,,-999,-999,0,1,,1,N,,,1,ManifestSample_065,67,,
FP_OH_20220103_1,2021 2022,5,2022,01,03,3/Jan/22,15:15,18:15,2022-01-03,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,-64.5309,-63.1348,A21,Antarctica21,,8.08,10.94,1,1,208039_20220103_1525.rsk,1,N,,,1,ManifestSample_066,68,,
FP_CI_20220104_1,2021 2022,5,2022,01,04,4/Jan/22,9:45,12:45,2022-01-04,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,-64.637672,-62.53422,A21,Antarctica21,,10.09,13.67,1,1,208039_20220104_0955.rsk,0,N,,,0,ManifestSample_067,69,,
FP_DI_20220104_1,2021 2022,5,2022,01,04,4/Jan/22,15:00,18:00,2022-01-04,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,-64.6676,-62.6645,A21,Antarctica21,,18.4,24.92,1,1,208039_20220104_1512.rsk,1,N,,,1,ManifestSample_068,70,,
FP_PT_20220109_1,2021 2022,5,2022,01,09,9/Jan/22,15:00,18:00,2022-01-09,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,"-65°10,19'","-64°08,31'",-65.1753,-64.1475,QE,Quixote Expeditions,,-999,-999,0,1,,1,N,,,1,ManifestSample_069,,,
FP_DP_20220117_1,2021 2022,5,2022,01,17,17/Jan/22,15:42,18:42,2022-01-17,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,-64.80595,-63.50418,A21,Antarctica21,,4.25,5.76,1,1,,0,N,,,0,,,,
,,,2022,01,20,20/Jan/22,14:30,17:30,2022-01-20,,Petermann Island,,,,,,,,A21,Antarctica21,Ocean Nova,8.9,,1,0,na,2,,,,,ManifestSample_132,,,
FP_DI_20220122_1,2021 2022,5,2022,01,22,22/Jan/22,12:15,15:15,2022-01-22,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°51,02'","-63°29,40'",64.8506,64.4944,QE,Quixote Expeditions,,-999,-999,0,1,,1,N,,,1,ManifestSample_070,,,
FP_MH_20220125_1,2021 2022,5,2022,01,25,25/Jan/22,12:05,15:05,2022-01-25,MH,Mikkelsen Harbour,Mikkelsen Harbour,-63.89600,-60.77600,"-63°53,47'","-60°46,34",-63.8911,-60.7722,QE,Quixote Expeditions,,7.8,10.56,1,1,,1,N,,,1,ManifestSample_071,,,
FP_NH_20220129_1,2021 2022,5,2022,01,29,29/Jan/22,9:28,12:28,2022-01-29,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,-64.84568,-62.54276,A21,Antarctica21,,11.05,14.97,1,1,,1,N,,,0,,,,
FP_EZ_20220205_1,2021 2022,5,2022,02,05,5/Feb/22,10:28,13:28,2022-02-05,EZ,Ezcurra Inlet,Ezcurra Inlet,-62.17000,-58.57900,,,-62.17019,-58.57969,A21,Antarctica21,,5,6.77,1,1,,1,N,,,0,,,,
FP_NH_20220209_1,2021 2022,5,2022,02,09,9/Feb/22,15:45,18:45,2022-02-09,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,"-64º50,5265'","-62º32,9116'",,,A21,Antarctica21,,8.5,11.51,1,1,,1,N,,,0,,,,
FP_PP_20220209_1,2021 2022,5,2022,02,09,9/Feb/22,15:40,18:40,2022-02-09,PP,Portal Point,Portal Point,-64.50200,-61.75600,"-64º29,144'","-61º44,198'",,,A21,Antarctica21,,6.9,9.35,1,1,,1,N,,,0,,,,
FP_MX_20220210_1,2021 2022,5,2022,02,10,10/Feb/22,18:40,21:40,2022-02-10,MX,Maxwell Bay,Maxwell Bay,-62.22300,-58.85900,"-62º13,22'","-58º51,31'",-62.22,-58.8552,QE,Quixote Expeditions,,3.8,5.15,1,1,,1,N,,,1,ManifestSample_072,,,
FP_HM_20220211_1,2022 2023,6,2022,02,11,11/Feb/22,,03:00,2022-02-11,HM,Half Moon Island,Halfmoon Island,-62.59500,-59.97400,,,,,HU,Hurtigruten Expeditions,Amundsen,,#DIV/0!,1,,,1,,,,,,,,
FP_PP_20220213_1,2021 2022,5,2022,02,13,13/Feb/22,15:38,18:38,2022-02-13,PP,Portal Point,Portal Point,-64.50200,-61.75600,,,-64.488495,-61.7534,A21,Antarctica21,,7.2,9.75,1,1,,1,N,,,0,,,,
FP_PT_20220220_1,2021 2022,5,2022,02,20,20/Feb/22,14:30,17:30,2022-02-20,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,"-65º10,03'","-6408,0'",,,HU,Hurtigruten Expeditions,,8,10.84,1,1,,1,N,,,0,,,,
FP_PH_20220222_1,2021 2022,5,2022,02,22,22/Feb/22,15:40,18:40,2022-02-22,PH,Base Brown,Paradise Harbour,-64.91200,-62.86200,"-64º53,0'","-62º52,51'",,,HU,Hurtigruten Expeditions,,13.15,17.81,1,0,,1,N,,,0,ManifestSample_133,,,
FP_PT_20220308_1,2021 2022,5,2022,03,08,8/Mar/22,14:58,17:58,2022-03-08,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,-65º10.8',"-64º8,12'",,,HU,Hurtigruten Expeditions,,11.3,15.31,1,0,,1,N,,,0,ManifestSample_135,,,
FP_FB_20220311_1,2022 2022,5,2022,03,11,11/Mar/22,14:40,17:40,2022-03-11,FB,Fournier Bay,Fournier Bay,-64.53300,-63.15000,,,,,,Viking Expeditions,Octantis,4.87,,1,1,,1,,,,,ManifestSample_073,,,
FP_DP_20220312_1,2023 2022,5,2022,03,12,12/Mar/22,9:00,12:00,2022-03-12,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,VK,Viking Expeditions,Octantis,-999,,0,0,na,1,,,,,ManifestSample_074,,,
FP_DT_20220313_1,2021 2022,5,2022,03,13,13/Mar/22,11:03,14:03,2022-03-13,DT,Detaille Bay,Detaille Island,-66.87000,-66.79000,,,-66.58635,-66.817776,VK,Viking Expeditions,,5.13,6.95,1,1,208042_20220313_1136.rsk,0,N,,,0,ManifestSample_075,,,
FP_DT_20220313_2,2021 2022,5,2022,03,13,13/Mar/22,12:09,15:09,2022-03-13,DT,Detaille Island ,Detaille Island,-66.87000,-66.79000,,,-66.816,-66.808,VK,Viking Expeditions,,-999,-999,0,1,208042_20220313_1204.rsk,1,N,,,1,,,,
FP_PB_20220314_2,2021 2022,5,2022,03,14,14/Mar/22,15:30,18:30,2022-03-14,PB,Penola Strait,Pleneau Bay,-65.08900,-64.04600,,,-65.08,-64.0291,VK,Viking Expeditions,,-999,-999,0,0,,1,N,,,1,,,,
FP_PB_20220314_1,2021 2022,5,2022,03,14,14/Mar/22,14:15,17:15,2022-03-14,PB,Pleneau Bay,Pleneau Bay,-65.08900,-64.04600,,,-65.085,-64.044,VK,Viking Expeditions,,8.83,11.96,1,1,,1,N,,,0,ManifestSample_076,,,
FP_CI_20220315_1,2021 2022,5,2022,03,15,15/Mar/22,14:53,17:53,2022-03-15,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,-64.670377,-62.63861,VK,Viking Expeditions,,7.2,9.75,1,1,208042_20220315_1458.rsk,1,N,,,0,ManifestSample_078,,,
FP_PH_20220315_1,2021 2022,5,2022,03,15,15/Mar/22,8:45,11:45,2022-03-15,PH,Skontorp Cove,Paradise Harbour,-64.91200,-62.86200,,,-64.894556,-62.869137,VK,Viking Expeditions,,-999,-999,0,0,,0,N,,,0,ManifestSample_077,,,
FP_DI_20220316_2,2021 2022,5,2022,03,16,16/Mar/22,10:20,13:20,2022-03-16,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,-64.742166,-62.623835,VK,Viking Expeditions,,11.67,15.81,1,1,208042_20220316_1035.rsk,1,N,,,1,ManifestSample_079,,,
FP_DI_20220316_1,2021 2022,5,2022,03,16,16/Mar/22,12:21,15:21,2022-03-16,DI,Errera Channel,Danco Island,-64.74600,-62.62200,,,-62.599108,-64.681645,VK,Viking Expeditions,,-999,-999,0,0,,0,N,,,1,,,,
FP_GS_20220316_1,2021 2022,5,2022,03,16,16/Mar/22,12:48,15:48,2022-03-16,GS,Gerlache,Gerlache Strait,-64.56000,-62.42600,,,-62.581716,-64.623807,VK,Viking Expeditions,,,#DIV/0!,1,0,,1,N,,,1,"ManifestSample_081, ManifestSample_082,  ManifestSample_083",,,
FP_OH_20220316_1,2021 2022,5,2022,03,16,16/Mar/22,16:30,19:30,2022-03-16,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,-64.621324,-62.560987,VK,Viking Expeditions,,-999,-999,0,1,208042_20220316_1704.rsk,1,N,,,1,ManifestSample_080,,,
FP__20220317_1,2022 2023,6,2022,03,17,17/Mar/22,15:34,18:34,2022-03-17,,Devil Island,Devil Island,,,,,-63.79834,-57.31946,A21,A21,Magellan Explorer,14.52,19.67,1,1,,1,,,,1,,,,
FP_PL_20220320_1,2021 2022,5,2022,03,20,20/Mar/22,9:00,12:00,2022-03-20,PL,Peltier channel,Peltier Channel,-64.85400,-63.49500,"-64°52,55'","-63°33,59'",,,AU,Aurora Expeditions,,4.5,6.10,1,1,,0,N,,,0,ManifestSample_006,,,
FP_PL_20220320_1,,,2022,03,20,20/Mar/22,9:00,12:00,2022-03-20,PL,Peltier Channel,Peltier Channel,-64.85400,-63.49500,,,,,,Aurora Expeditions,,,,,,,,,,,,,,,
FP_PP_20220320_1,2022 2023,6,2022,03,20,20/Mar/22,16:08,19:08,2022-03-20,PP,Portal Point,Portal Point,-64.50200,-61.75600,,,-64.50551,-61.16055,A21,A21,Magellan Explorer,9.43,12.77,1,1,,0,,,,1,,,,
FP_PH_20220321_1,2021 2022,5,2022,03,21,21/Mar/22,10:05,13:05,2022-03-21,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,"-64°54,42'","-62°51,44'",-64.894556,-62.869137,AU,Aurora Expeditions,,4.8,6.50,1,1,,0,N,,,0,ManifestSample_007,,,
FP_PH_20220322_1,2021 2022,5,2022,03,22,22/Mar/22,10:30,13:30,2022-03-22,PH,Base Brown,Paradise Harbour,-64.91200,-62.86200,"-64º54,19'","-62º52,50'",-64.894556,-62.869137,HU,Hurtigruten Expeditions,,9,12.19,1,1,208040_20220322_1436.rsk,1,N,,,0,ManifestSample_136,,,
FP_DP_20220322_1,2021 2022,5,2022,03,22,22/Mar/22,16:40,19:40,2022-03-22,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,"-64°49,11'","-63°31,12'",,,AU,Aurora Expeditions,,5.2,7.04,1,0,,0,N,,,0,ManifestSample_008,,,
FP_NH_20220322_1,2021 2022,5,2022,03,22,22/Mar/22,8:55,11:55,2022-03-22,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,"-64°50,63'","-62°32,45'",,,AU,Aurora Expeditions,,10.5,14.22,1,1,,0,N,,,0,ManifestSample_009,,,
FP_CI_20220323_1,2021 2022,5,2022,03,23,23/Mar/22,-999,03:00,2022-03-23,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,"-64º40,884'","62º38,139'",-64.670377,-62.63861,HU,Hurtigruten Expeditions,,12,16.25,1,1,208040_20220323_1350.rsk,1,N,,,0,ManifestSample_137,,,
FP_PC_20221012_1,2022 2023,6,2022,10,12,12/Oct/22,,03:00,2022-10-12,PC,Port Charcot,Port Charcot,-65.06500,-64.98611,,,,,HU,Hurtigruten Expeditions,Amundsen,,#DIV/0!,1,,,1,,,,,,,,
FP_FB_20221025_1,2022 2023,6,2022,10,25,25/Oct/22,13:26,16:26,2022-10-25,FB,Fournier Bay,Fournier Bay,-64.53300,-63.15000,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_BB_20221028_1,2022 2023,6,2022,10,28,28/Oct/22,8:20,11:20,2022-10-28,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_MI_20221029_1,2022 2023,6,2022,10,29,29/Oct/22,-999,-999,2022-10-29,MI,Melchior Island,Melchior Island,-64.31222,-62.96306,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_CI_20221110_1,2022 2023,6,2022,11,10,10/Nov/22,12:30,15:30,2022-11-11,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP__20221111_1,2022 2023,6,2022,11,11,11/Nov/22,10:16,13:16,2022-11-11,,Breakwater channel,Breakwater channel,,,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_NH_20221111_1,2022 2023,6,2022,11,11,11/Nov/22,16:30,19:30,2022-11-11,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,,Aurora,Greg Mortmer,8.3,11.24,1,1,,1,,,,0,,,,
FP_DI_20221112_1,2022 2023,6,2022,11,12,12/Nov/22,11:45,14:45,2022-11-12,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,,,HU,Hurtigruten Expeditions,Greg Mortmer,55,74.50,1,1,,1,,,,0,,,,
FP_WH_20221113_1,2022 2023,6,2022,11,13,13/Nov/22,9:23,12:23,2022-11-13,WH,Foyn Harbour,Wilhelmina Bay,-64.64200,-62.16000,"-64°32'19.32""","-61°59'34.08""",-64.5387,-61.9928,,Intrepid,Ocean Endeavour,11.39,15.43,1,1,,1,,,,,,,,
FP_PH_20221114_1,2022 2023,6,2022,11,14,14/Nov/22,8:50,11:50,14-11-2022,PH,Base Brown,Paradise Harbour,-64.91200,-62.86200,,,,,HU,Hurtigruten Expeditions,Amundsen,15.5,20.99,1,1,,1,,,,1,,,,
FP_CC_20221114_1,2022 2023,6,2022,11,14,14/Nov/22,9:20,12:20,14-11-2022,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,,,,,,Aurora,Greg Mortmer,17.8,24.11,1,1,,1,,,,1,,,,
FP_DP_20221121_1,2022 2023,6,2022,11,21,21/Nov/22,14:15,17:15,2022-11-21,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_NH_20221121_1,2022 2023,6,2022,11,21,21/Nov/22,15:34,18:34,2022-11-21,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,,Aurora,Greg Mortmer,9.9,13.41,1,1,,1,,,,1,,,,
FP_PH_20221122_1,2022 2023,6,2022,11,22,22/Nov/22,9:11,12:11,2022-11-22,PH,Base Brown,Paradise Harbour,-64.91200,-62.86200,,,,,VK,viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_OH_20221124_1,2022 2023,6,2022,11,24,24/Nov/22,10:17,13:17,2022-11-24,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,,,,Aurora,Greg Mortmer,-999,-999,0,1,,1,,,,1,,,,
FP_DP_20221125_1,2022 2023,6,2022,11,25,25/Nov/22,15:21,18:21,2022-11-25,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,-64º42.2'',-63º31.2'',-64.7003,-63.52,,Intrepid,Ocean Endeavour,13.64,18.47,1,1,,1,,,,1,,,,
FP_TB_20221126_1,2022 2023,6,2022,11,26,26/Nov/22,11:37,14:37,2022-11-26,TB,Telefon Bay,Telefon Bay,-62.92417,-60.66306,,,,,HU,Hurtigruten Expeditions,Nansen,-999,-999,0,1,,1,,,,1,,,,
FP_DP_20221128_1,2022 2023,6,2022,11,28,28/Nov/22,-999,-999,2022-11-28,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,VK,viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_PH_20221128_1,2022 2023,6,2022,11,28,28/Nov/22,10:00,13:00,28-11-2022,PH,Base Brown,Paradise Harbour,-64.91200,-62.86200,,,,,HU,Hurtigruten Expeditions,Amundsen,14.1,19.10,1,1,,1,,,,1,,,,
FP_CC_20221128_1,2022 2023,6,2022,11,28,28/Nov/22,15:30,18:30,2022-11-28,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,-64°70.41',-60°56.79',-65.1735,-60.9465,A21,A21,Magellan Explorer,8,10.84,1,0,,1,,,,0,,,,
FP_DI_20221202_1,2022 2023,6,2022,12,02,2/Dec/22,9:45,12:45,2022-12-02,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,,,HU,Hurtigruten Expeditions,Nansen,11.5,15.58,1,1,,1,,,,1,,,,
FP_OH_20221202_1,2022 2023,6,2022,12,02,2/Dec/22,16:15,19:15,2022-12-02,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,,,HU,Hurtigruten Expeditions,Nansen,10.7,14.49,1,1,,1,,,,1,,,,
FP_CI_20221204_1,2022 2023,6,2022,12,04,4/Dec/22,9:10,12:10,2022-12-04,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,-64º40'23.16'',-62º38'24'',-64.6731,-62.64,PL,Polar Latitudes,MS Seaventure,9.7,13.14,1,1,,1,,,,1,,,,
FP_PT_20221204_2,2022 2023,6,2022,12,04,4/Dec/22,14:30,17:30,2022-12-04,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,PL,Polar Latitudes,MS Seaventure,10.15,13.75,1,1,,1,,,,1,,,,
FP_CI_20221204_2,2022 2023,6,2022,12,04,4/Dec/22,14:40,17:40,2022-12-04,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,-64º40.04'',-62º39.54',-64.6673,-62.66,,Intrepid,Ocean Endeavour,13.4,18.15,1,1,,1,,,,1,,,,
FP_DI_20221204_1,2022 2023,6,2022,12,04,4/Dec/22,8:42,11:42,2022-12-04,DI,Danco Island,Danco Island,-64.74600,-62.62200,-64º44.919',-62º36.503',-64.7487,-62.6084,,Intrepid,Ocean Endeavour,13.26,17.96,1,0,,1,,,,1,,,,
FP_DP_20221204_1,2022 2023,6,2022,12,04,4/Dec/22,13:50,16:50,2022-12-04,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,HU,Hurtigruten Expeditions,Nansen,12,16.25,1,1,,1,,,,1,,,,
FP_PT_20221205_1,2022 2023,6,2022,12,05,5/Dec/22,14:30,17:30,2022-12-05,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,-65º10'24.96'',-64º7'4.44'',-65.1736,-64.1179,PL,Polar Latitudes,MS Seaventure,10.15,13.75,1,,,1,,,,,,,,
FP_PB_20221205_1,2022 2023,6,2022,12,05,5/Dec/22,8:45,11:45,2022-12-05,PB,Pleneau Bay,Pleneau Bay,-65.08900,-64.04600,-65º5'19.68'',64º2'46.32'',-65.0888,-64.0462,PL,Polar Latitudes,MS Seaventure,10,13.54,1,1,,1,,,,1,,,,
FP_OH_20221205_1,2022 2023,6,2022,12,05,5/Dec/22,8:53,11:53,2022-12-05,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,-64°37.536',-62°32.938',-64.6256,-62.5489,A21,A21,Magellan Explorer,12.5,16.93,1,,,1,,,,,,,,
FP_WH_20221206_1,2022 2023,6,2022,12,06,6/Dec/22,8:57,11:57,2022-12-06,WH,Foyn Harbour,Wilhelmina Bay,-64.64200,-62.16000,-64º31.804',-61º58.8',-64.5301,-61.98,,Intrepid,Ocean Endeavour,16.23,21.98,1,1,,1,,,,0,,,,
FP_BB_20221207_1,2022 2023,6,2022,12,07,7/Dec/22,17:00,20:00,2022-12-07,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,-63º31.12',-56º52.22',-63.5187,-56.8703,,Intrepid,Ocean Endeavour,9.17,12.42,1,1,,1,,,,,,,,
FP_PC_20221210_1,2022 2023,6,2022,12,10,10/Dec/22,16:00,19:00,2022-12-10,PC,Port Charcot,Port Charcot,-65.06500,-64.98611,,,,,HU,Hurtigruten Expeditions,Amundsen,12.6,17.07,1,1,,1,,,,1,,,,
FP_DI_20221211_1,2022 2023,6,2022,12,11,11/Dec/22,,03:00,2022-12-11,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,,,HU,Hurtigruten Expeditions,Amundsen,,#DIV/0!,1,,,1,,,,,,,,
FP_NH_20221213_1,2022 2023,6,2022,12,13,13/Dec/22,8:40,11:40,2022-12-13,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,,Aurora,Greg Mortmer,11.4,15.44,1,1,,1,,,,1,,,,
FP_MI_20221215_1,2022 2023,6,2022,12,15,15/Dec/22,14:47,17:47,2022-12-15,MI,Melchior Island,Melchior Island,-64.31222,-62.96306,-64º18'715'',-62º57'9754'',-64.4986,-65.6594,PL,Polar Latitudes,MS Seaventure,6,8.13,1,1,,1,,,,1,,,,
FP_NH_20221217_1,2022 2023,6,2022,12,17,17/Dec/22,15:40,18:40,2022-12-15,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,,Intrepid,,11.6,15.71,1,1,,1,,,,,,,,
FP_CI_20221223_1,2022 2023,6,2022,12,23,23/Dec/22,17:30,20:30,23-12-2022,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,HU,Hurtigruten Expeditions,Amundsen,10,13.54,1,,,1,,,,1,,,,
FP_PT_20221223_1,2022 2023,6,2022,12,23,23/Dec/22,14:38,17:38,2022-12-23,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,HU,Hurtigruten Expeditions,Nansen,25,33.86,1,1,,1,,,,1,,,,
