FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c3,"Hurón, glaciar","Hurón, glaciar",101192,,Glacier,,ARG,-62.6333,-60.0833,POINT (-60.083333 -62.633333),6789,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c4,"Hydrodist, rocas","Hydrodist, rocas",101193,,Rock,,ARG,-63.7333,-60.9167,POINT (-60.916667 -63.733333),6822,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c5,"Hydrurga, rocas","Hydrurga, rocas",101194,,Rock,,ARG,-64.1333,-61.6333,POINT (-61.633333 -64.133333),6828,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c6,"Hyperion, nunatak","Hyperion, nunatak",101195,,Nunatak,,ARG,-72.0333,-68.9167,POINT (-68.916667 -72.033333),6829,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c7,"Ibañez, punta","Ibañez, punta",101196,,Point,,ARG,-64.25,-58.1,POINT (-58.1 -64.25),4693,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c8,"Ibarguren, istmo","Ibarguren, istmo",101197,,Isthmus,,ARG,-60.75,-44.7,POINT (-44.7 -60.75),6834,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50c9,"Iberá, nunatak","Iberá, nunatak",101198,,Nunatak,,ARG,-82.1833,-39.5,POINT (-39.5 -82.183333),6836,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ca,"Iglesia, punta","Iglesia, punta",101199,,Point,,ARG,-63.6833,-57.8333,POINT (-57.833333 -63.683333),2683,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50cb,"Ilíada, glaciar","Ilíada, glaciar",101200,,Glacier,,ARG,-64.5167,-63.5167,POINT (-63.516667 -64.516667),6862,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50cc,"Inaccesibles, islas","Inaccesibles, islas",101201,,Island,,ARG,-60.5667,-46.7333,POINT (-46.733333 -60.566667),6873,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50cd,"Inca, punta","Inca, punta",101202,,Point,,ARG,-62.3,-59.1667,POINT (-59.166667 -62.3),6874,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ce,"Independencia, punta","Independencia, punta",101203,,Point,,ARG,-64.8167,-63.1,POINT (-63.1 -64.816667),10486,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50cf,"Indian, rocas","Indian, rocas",101204,,Rock,,ARG,-62.4833,-60.2667,POINT (-60.266667 -62.483333),6882,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d0,"Indicador, isla","Indicador, isla",101205,,Island,,ARG,-65.25,-64.2667,POINT (-64.266667 -65.25),6883,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d1,"Inepta, caleta","Inepta, caleta",101206,,Cove,,ARG,-62.7,-60.3,POINT (-60.3 -62.7),6887,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d2,"Instituto Antártico Argentino, monte","Instituto Antártico Argentino, monte",101207,,Mountain,,ARG,-83.0667,-46.5,POINT (-46.5 -83.066667),6915,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d3,"Interior, puerto","Interior, puerto",101208,,Harbour,,ARG,-64.3167,-63,POINT (-63 -64.316667),6900,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d4,"Intersección, isla","Intersección, isla",101209,,Island,,ARG,-63.9333,-61.4333,POINT (-61.433333 -63.933333),6917,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d5,"Inútil, bahía","Inútil, bahía",101210,,Bay,,ARG,-64.05,-60.7833,POINT (-60.783333 -64.05),3216,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d6,"Invencible, punta","Invencible, punta",101211,,Head,,ARG,-64.9,-63.0333,POINT (-63.033333 -64.9),6922,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d7,"Invierno, isla","Invierno, isla",101212,,Island,,ARG,-65.2667,-64.2667,POINT (-64.266667 -65.266667),16151,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d8,"Irigoyen, punta","Irigoyen, punta",101213,,Point,,ARG,-64.8167,-62.9,POINT (-62.9 -64.816667),9969,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50d9,"Irizar, isla","Irizar, isla",101214,,Island,,ARG,-65.2167,-64.2167,POINT (-64.216667 -65.216667),6929,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50da,"Irizar, isla","Irizar, isla",101215,,Island,,ARG,-63.55,-56.6667,POINT (-56.666667 -63.55),7213,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50db,"Irving, isla","Irving, isla",101216,,Island,,ARG,-66.4167,-67.0833,POINT (-67.083333 -66.416667),6935,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50dc,"Itatí, isla","Itatí, isla",101217,,Island,,ARG,-65.8667,-65.7667,POINT (-65.766667 -65.866667),6987,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50dd,"Ituzaingó, punta","Ituzaingó, punta",101218,,Head,,ARG,-66,-65.8167,POINT (-65.816667 -66),6991,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50de,"Izquierdo, morro","Izquierdo, morro",101219,,Head,,ARG,-64.3333,-56.95,POINT (-56.95 -64.333333),7006,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50df,"Jackson, monte","Jackson, monte",101220,,Mountain,,ARG,-71.3833,-63.5,POINT (-63.5 -71.383333),7021,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e0,"Jacquinot, monte","Jacquinot, monte",101221,,Mountain,,ARG,-63.35,-57.8667,POINT (-57.866667 -63.35),7031,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e1,"Jacquinot, rocas","Jacquinot, rocas",101222,,Rock,,ARG,-63.4167,-58.4,POINT (-58.4 -63.416667),7030,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e2,"Jade, punta","Jade, punta",101223,,Point,,ARG,-63.6,-57.6,POINT (-57.6 -63.6),7032,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e3,"Jameson, punta","Jameson, punta",101224,,Point,,ARG,-63.2833,-62.25,POINT (-62.25 -63.283333),7053,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e4,"James, cabo","James, cabo",101225,,Cape,,ARG,-63.1,-62.7333,POINT (-62.733333 -63.1),7054,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e5,"James, isla","James, isla",101226,,Island,,ARG,-63,-62.5,POINT (-62.5 -63),7049,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e6,"Jason, península","Jason, península",101227,,Peninsula,,ARG,-66.25,-61.6667,POINT (-61.666667 -66.25),7081,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e7,"Jaume, punta","Jaume, punta",101228,,Head,,ARG,-65.4833,-63.75,POINT (-63.75 -65.483333),7085,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e8,"Jebsen, puerto","Jebsen, puerto",101229,,Anchorage,,ARG,-60.7167,-45.6667,POINT (-45.666667 -60.716667),7092,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50e9,"Jebsen, punta","Jebsen, punta",101230,,Point,,ARG,-60.7167,-45.6667,POINT (-45.666667 -60.716667),7090,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ea,"Jebsen, rocas","Jebsen, rocas",101231,,Rock,,ARG,-60.7,-45.6667,POINT (-45.666667 -60.7),7091,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50eb,"Jefford, punta","Jefford, punta",101232,,Point,,ARG,-64.4,-57.6833,POINT (-57.683333 -64.4),7093,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ec,"Jenner, glaciar","Jenner, glaciar",101233,,Glacier,,ARG,-64.4333,-62.55,POINT (-62.55 -64.433333),7105,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ed,"Jeremy, cabo","Jeremy, cabo",101234,,Cape,,ARG,-69.4,-68.8333,POINT (-68.833333 -69.4),7122,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ee,"Jingle, isla","Jingle, isla",101235,,Island,,ARG,-65.4167,-65.3167,POINT (-65.316667 -65.416667),7141,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ef,"Joerg, península","Joerg, península",101236,,Peninsula,,ARG,-68.1667,-65,POINT (-65 -68.166667),7150,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f0,"Johannessen, fondeadero","Johannessen, fondeadero",101237,,Harbour,,ARG,-65.4167,-65.4167,POINT (-65.416667 -65.416667),7153,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f1,"Johansen, islas","Johansen, islas",101238,,Island,,ARG,-69.0833,-72.8667,POINT (-72.866667 -69.083333),7155,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f2,"Johnson, fondeadero","Johnson, fondeadero",101239,,Cove,,ARG,-62.65,-60.3667,POINT (-60.366667 -62.65),7180,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f3,"Johnston, islas","Johnston, islas",101240,,,,ARG,-64.9667,-63.9167,POINT (-63.916667 -64.966667),7187,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f4,"Johnston, pasaje","Johnston, pasaje",101241,,Passage,,ARG,-67.6333,-69.35,POINT (-69.35 -67.633333),7188,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f5,"John, pico","John, pico",101242,,Peak,,ARG,-60.7333,-45.0333,POINT (-45.033333 -60.733333),7162,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f6,"John, playa","John, playa",101243,,Beach,,ARG,-62.65,-60.7667,POINT (-60.766667 -62.65),7159,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f7,"Joinville, isla","Joinville, isla",101244,,Island,,ARG,-63.25,-55.8333,POINT (-55.833333 -63.25),7201,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f8,"Jonassen, rocas","Jonassen, rocas",101245,,Rock,,ARG,-63.5333,-56.6833,POINT (-56.683333 -63.533333),7214,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50f9,"Jona, islote","Jona, islote",101246,,Island,,ARG,-66.9167,-67.7,POINT (-67.7 -66.916667),7212,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50fa,"Jones, canal","Jones, canal",101247,,Channel,,ARG,-67.5,-67,POINT (-67 -67.5),7216,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50fb,"Jones, punta","Jones, punta",101248,,Point,,ARG,-64.65,-62.3,POINT (-62.3 -64.65),7223,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50fc,"Jorobada, punta","Jorobada, punta",101249,,Head,,ARG,-64.9,-63.0667,POINT (-63.066667 -64.9),7234,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50fd,"Joroba, pico","Joroba, pico",101250,,Mountain,,ARG,-64.3,-63.2667,POINT (-63.266667 -64.3),6765,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50fe,"José Hernandez, isla","José Hernandez, isla",101251,,Island,,ARG,-64.1667,-61.1167,POINT (-61.116667 -64.166667),9507,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_50ff,"Joubin, islas","Joubin, islas",101252,,Island,,ARG,-64.7833,-64.4333,POINT (-64.433333 -64.783333),7239,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5100,"Juana, colina","Juana, colina",101253,,Hill,,ARG,-65.1,-64.0167,POINT (-64.016667 -65.1),7089,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5101,"Juanita, isla","Juanita, isla",101254,,Island,,ARG,-67.7333,-68.4,POINT (-68.4 -67.733333),7114,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5102,"Judas, rocas","Judas, rocas",101255,,Rock,,ARG,-63.8667,-61.1167,POINT (-61.116667 -63.866667),7249,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5103,"Juncal, cabo","Juncal, cabo",101257,,Cape,,ARG,-62.9667,-56.4833,POINT (-56.483333 -62.966667),7262,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5104,"Jurien, islote","Jurien, islote",101258,,Island,,ARG,-63.5333,-59.8167,POINT (-59.816667 -63.533333),7277,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5105,"Jurva, punta","Jurva, punta",101259,,Point,,ARG,-65.8333,-65.8167,POINT (-65.816667 -65.833333),7280,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5106,"Kaiser, cabo","Kaiser, cabo",101260,,Cape,,ARG,-64.2333,-62,POINT (-62 -64.233333),7308,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5107,"Kaiser, isla","Kaiser, isla",101261,,Island,,ARG,-64.2667,-62.0167,POINT (-62.016667 -64.266667),8264,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5108,"Karelin, islotes","Karelin, islotes",101262,,Island,,ARG,-65.5833,-65.6,POINT (-65.6 -65.583333),7363,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5109,"Karlsen, roca","Karlsen, roca",101263,,Rock,,ARG,-60.35,-46,POINT (-46 -60.35),7367,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_510a,"Karpf, punta","Karpf, punta",101264,,Point,,ARG,-66.9333,-64.3667,POINT (-64.366667 -66.933333),7374,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_510b,"Kater, rocas","Kater, rocas",101265,,Rock,,ARG,-63.7667,-59.8833,POINT (-59.883333 -63.766667),7386,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_510c,"Kay, islote","Kay, islote",101266,,Island,,ARG,-64.1167,-60.9167,POINT (-60.916667 -64.116667),8342,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_510d,"Keeler, cabo","Keeler, cabo",101267,,Cape,,ARG,-68.7667,-63.1667,POINT (-63.166667 -68.766667),7411,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_510e,"Keller, ensenada","Keller, ensenada",101268,,Inlet,,ARG,-74.2667,-61.1667,POINT (-61.166667 -74.266667),7419,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_510f,"Keller, península","Keller, península",101269,,Peninsula,,ARG,-62.0833,-58.4167,POINT (-58.416667 -62.083333),7420,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5110,"Kemp, cabo","Kemp, cabo",101270,,Cape,,ARG,-64.8667,-63.65,POINT (-63.65 -64.866667),7447,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5111,"Kemp, península","Kemp, península",101271,,Peninsula,,ARG,-73.0833,-60.0833,POINT (-60.083333 -73.083333),7443,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5112,"Kendall, rocas","Kendall, rocas",101272,,Rock,,ARG,-63.5,-59.8167,POINT (-59.816667 -63.5),7449,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5113,"Kennett, monte","Kennett, monte",101273,,Mountain,,ARG,-67.1167,-65.1667,POINT (-65.166667 -67.116667),7462,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5114,"Kenyon, península","Kenyon, península",101274,,Peninsula,,ARG,-68.45,-63.55,POINT (-63.55 -68.45),6507,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5115,"Kerr, punta","Kerr, punta",101275,,Point,,ARG,-64.7,-62.65,POINT (-62.65 -64.7),7473,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5116,"Ketkey, punta","Ketkey, punta",101276,,Point,,ARG,-64.7,-62.7667,POINT (-62.766667 -64.7),7485,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5117,"Keyhole, islote","Keyhole, islote",101277,,Island,,ARG,-68.7833,-67.3333,POINT (-67.333333 -68.783333),7488,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5118,"Kidd, islotes","Kidd, islotes",101278,,Island,,ARG,-66.45,-65.9833,POINT (-65.983333 -66.45),7507,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5119,"Kidson, cabo","Kidson, cabo",101279,,Cape,,ARG,-73.3833,-60.6667,POINT (-60.666667 -73.383333),7510,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_511a,"Killermet, caleta","Killermet, caleta",101280,,Cove,,ARG,-64.8667,-63.1167,POINT (-63.116667 -64.866667),7522,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_511b,"King, cabo","King, cabo",101281,,Point,,ARG,-63.1667,-55.4667,POINT (-55.466667 -63.166667),7534,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_511c,"Kinnear, montañas","Kinnear, montañas",101282,,Mountain,,ARG,-69.4167,-67.7,POINT (-67.7 -69.416667),7542,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_511d,"Kinnes, cabo","Kinnes, cabo",101283,,Cape,,ARG,-63.3667,-56.55,POINT (-56.55 -63.366667),7543,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_511e,"Kirkwood, islotes","Kirkwood, islotes",101285,,Island,,ARG,-68.3667,-69,POINT (-69 -68.366667),7566,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_511f,"Kjellman, cabo","Kjellman, cabo",101286,,Cape,,ARG,-63.7167,-59.4,POINT (-59.4 -63.716667),7601,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5120,"Knowles, cabo","Knowles, cabo",101287,,Cape,,ARG,-71.8,-60.8833,POINT (-60.883333 -71.8),7671,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5121,"Koch, glaciar","Koch, glaciar",101288,,Glacier,,ARG,-64.4333,-62.4833,POINT (-62.483333 -64.433333),7682,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5122,"Koechlin, islote","Koechlin, islote",101289,,Island,,ARG,-66.7,-67.6333,POINT (-67.633333 -66.7),7683,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5123,"Kotick, punta","Kotick, punta",101290,,Point,,ARG,-64,-58.3333,POINT (-58.333333 -64),7780,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5124,"Kramer, rocas","Kramer, rocas",101291,,Rock,,ARG,-65.45,-64.0167,POINT (-64.016667 -65.45),7804,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5125,"Krebs, glaciar","Krebs, glaciar",101292,,Glacier,,ARG,-64.6333,-61.4667,POINT (-61.466667 -64.633333),7819,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5126,"Krogh, isla","Krogh, isla",101293,,Island,,ARG,-66.2833,-67,POINT (-67 -66.283333),7842,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5127,"Kusunoki, punta","Kusunoki, punta",101294,,Point,,ARG,-65.5333,-65.9833,POINT (-65.983333 -65.533333),7920,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5128,"La Vuelta, caleta","La Vuelta, caleta",101295,,Cove,,ARG,-64.8,-63.3667,POINT (-63.366667 -64.8),7979,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5129,"Lachman, cabo","Lachman, cabo",101296,,Cape,,ARG,-63.7833,-57.8,POINT (-57.8 -63.783333),7988,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_512a,"Lacroix, monte","Lacroix, monte",101297,,Mountain,,ARG,-65.05,-63.9833,POINT (-63.983333 -65.05),7993,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_512b,"Lafarge, rocas","Lafarge, rocas",101298,,Rock,,ARG,-63.2167,-57.5333,POINT (-57.533333 -63.216667),8000,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_512c,"Lafond, bahía","Lafond, bahía",101299,,Bay,,ARG,-63.45,-58.1667,POINT (-58.166667 -63.45),8001,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_512d,"Lagarrigue, puerto,punta","Lagarrigue, puerto,punta",101300,,Cove,,ARG,-64.65,-62.5667,POINT (-62.566667 -64.65),8005,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_512e,"Lagartija, isla","Lagartija, isla",101301,,Island,,ARG,-65.7167,-64.4167,POINT (-64.416667 -65.716667),8552,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_512f,"Lagos, nunatak","Lagos, nunatak",101302,,Nunatak,,ARG,-66.2,-61.5167,POINT (-61.516667 -66.2),8011,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5130,"Lagotellerie, isla","Lagotellerie, isla",101303,,Island,,ARG,-67.8833,-67.4167,POINT (-67.416667 -67.883333),8012,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5131,"Lagrange, cabo","Lagrange, cabo",101304,,Point,,ARG,-64.5333,-62.6,POINT (-62.6 -64.533333),14120,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5132,"Lagrelius, cabo","Lagrelius, cabo",101305,,Point,,ARG,-63.9167,-58.3,POINT (-58.3 -63.916667),8016,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5133,"Laguna, islote","Laguna, islote",101306,,Anchorage,,ARG,-67.6,-68.2167,POINT (-68.216667 -67.6),336,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5134,"Lahille, isla","Lahille, isla",101307,,Island,,ARG,-65.5333,-64.3667,POINT (-64.366667 -65.533333),8019,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5135,"Lainez, cabo","Lainez, cabo",101308,,Point,,ARG,-67.7,-67.7833,POINT (-67.783333 -67.7),8022,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5136,"Lair, punta","Lair, punta",101309,,Point,,ARG,-62.6167,-61.0333,POINT (-61.033333 -62.616667),8023,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5137,"Laktionov, isla","Laktionov, isla",101310,,Island,,ARG,-65.7667,-65.75,POINT (-65.75 -65.766667),8033,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5138,"Lallemand, bahía","Lallemand, bahía",101311,,Fjord,,ARG,-66.6667,-67.1667,POINT (-67.166667 -66.666667),8035,Argentina,32
